financial_id,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,parliamentary_id,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerPublicAddress,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,PaymentReceived,ReceivedDate,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,RegularityOfPayment,PeriodForHoursWorked,DonationSource,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Appg,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,IsSoleOwner,Location,PropertyDescription,PropertyOwnerDetails,RentalIncomeDetails,RentalIncomeStartDate,RentalIncomeEndDate,NumberOfProperties,IsLand,IsAnyRentalIncomePaidToAnotherPerson,Country,LandUse,PropertyType,ShareholdingThreshold,RegistrableDate,OrganisationName,OrganisationDescription,HeldOnBehalfOf,ManagedBy,AroseOn,Description,MiscellaneousInterestType,WorkingPattern,PersonName,FamilyMemberRelationshipLevel,FamilyRelationType,Employer
5399,"Eden Holdings - £3,500.00",,01/05/2024,01/05/2024,,Category 2,4409,Naz Shah,,,,,,,,,,,,,,,,,Cash,for election campaign support,3500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Eden Holdings,"203 Westgate, Bradford BD1 3AD",Company,Eden Holdings,,11352533,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5581,"Labour Animal Welfare Society - £3,810.00",,30/04/2024,01/05/2024,,Category 2,4716,Ruth Jones,,,,,,,,,,,,,,,,04/04/2024,InKind,Provision of a staff member working in my office on animal welfare policy,3810,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),04/04/2024,29/04/2024,TRUE,Labour Animal Welfare Society,"30 Station Road, Carlton, Nottingham NG4 3AX",Other,,,,,,members' association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,"Stuart Roden - £40,000.00",,01/05/2024,01/05/2024,,Category 2,4082,Lisa Nandy,,,,,,,,,,,,,,,,,Cash,to the central Labour Party to cover staffing and policy development costs for my frontbench role of Shadow Cabinet Minister for International Development,40000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Stuart Roden,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,"Labour Together - £10,000.00",,30/04/2024,01/05/2024,,Category 2,4572,Chris Elmore,,,,,,,,,,,,,,,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together,"Millbank Tower, 21-24 Millbank, London SW1P 4QP",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580,"Faculty AI - £36,000.00",,01/05/2024,01/05/2024,,Category 2,4505,Peter Kyle,,,,,,,,,,,,,,,,01/05/2024,InKind,Provision of a secondee to provide technical expertise and policy research on AI one day a week,36000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/05/2024,28/06/2024,TRUE,Faculty AI,"5th Floor, 160 Old Street, London EC1V 9BW",Company,Faculty AI,,8873131,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531,"David L Mottershead - £5,000.00",,30/04/2024,01/05/2024,,Category 2,4742,Stuart Anderson,,,,,,,,,,,,,,,,,Cash,"comprised of a donation to my fighting fund (£1,000) and an auction prize (£4,000) at a fundraising dinner for South Shropshire Conservative Association",5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,David L Mottershead,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,"Labour Together Limited - £52,112.00",,30/04/2024,30/04/2024,,Category 2,3914,Shabana Mahmood,,,,,,,,,,,,,,,,01/04/2024,InKind,Provision of a member of staff for five days a week to support my role as Shadow Secretary of State for Justice,52112,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/04/2024,01/12/2024,TRUE,Labour Together Limited,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543,"Fire Brigades Union - £2,000.00",,29/04/2024,29/04/2024,,Category 2,178,John McDonnell,,,,,,,,,,,,,,,,,Cash,as support for Constituency Labour Party campaigns,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Fire Brigades Union,"Bradley House, 68 Coombe Road, Kingston Upon Thames KT2 7AE",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5513,Waheed Alli - £900.00,,26/04/2024,26/04/2024,,Category 2,4356,Angela Rayner,,,,,,,,,,,,,,,,03/04/2024,Cash,To support me in my capacity as Deputy Leader of the Labour Party,900,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),03/04/2024,,TRUE,Waheed Alli,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5467,"FGS Global (UK) Limited - £6,346.10",,25/04/2024,25/04/2024,,Category 2,4031,Rachel Reeves,,,,,,,,,,,,,,,,,InKind,The services of a campaign adviser between 1 April and 30 April 2024,6346.1,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,FGS Global (UK) Limited,"The Adelphi, 1-11 John Adam Street, London WC2N 6HT",Company,FGS Global (UK) Limited,,2956243,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,"Thomas Borwick - £2,000.00",,25/04/2024,25/04/2024,,Category 2,4804,Mr Gagan Mohindra,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Thomas Borwick,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,"Michael Hintze - £2,000.00",,25/04/2024,25/04/2024,,Category 2,4804,Mr Gagan Mohindra,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Michael Hintze,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5468,"Green Finance Institute Ltd - £99,000.00",,24/04/2024,24/04/2024,,Category 2,4031,Rachel Reeves,,,,,,,,,,,,,,,,,InKind,"Providing policy support on the Labour Party's National Wealth Fund, with a taskforce reporting jointly to me and another MP between 1 April and 16 July 2024",99000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,FALSE,Green Finance Institute Ltd,"International House, 24 Holborn Viaduct, London EC1A 2BN",Company,Green Finance Institute Ltd,,11963728,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,"Quantum Pacific Corporation UK Limited (QP Corp) - £35,000.00",,24/04/2024,24/04/2024,,Category 2,4320,Robert Jenrick,,,,,,,,,,,,,,,,03/04/2024,Cash,for campaign funding,35000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),03/04/2024,,TRUE,Quantum Pacific Corporation UK Limited (QP Corp),"5th Floor, 7 Clarges Street, London W1J 8AE",Company,Quantum Pacific Corporation UK Limited (QP Corp),,8322810,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445,"The Refugee, Asylum and Migration Policy Project (RAMP) - £18,720.00",,23/04/2024,24/04/2024,,Category 2,4864,Olivia Blake,,,,,,,,,,,,,,,,01/04/2024,InKind,Research services provided for two days a week for up to up to 78 days (value stated is the maximum),18720,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/04/2024,31/12/2024,TRUE,"The Refugee, Asylum and Migration Policy Project (RAMP)","c/o Kirk Rice LLP, The Courtyard, High Street, Ascot SL5 7HP",Company,"The Refugee, Asylum and Migration Policy Project (RAMP)",,12373468,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5437,"Labour Together - £10,000.00",,23/04/2024,24/04/2024,,Category 2,5000,Alistair Strathern,,,,,,,,,,,,,,,,,Cash,for campaigning in anticipation of the general election,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,"Green Finance Institute Ltd - £99,000.00",,24/04/2024,24/04/2024,,Category 2,1510,Ed Miliband,,,,,,,,,,,,,,,,,InKind,"Providing policy support on the Labour Party's National Wealth Fund, with a taskforce reporting jointly to me and another MP",99000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,FALSE,Green Finance Institute Ltd,"International House, 24 Holborn Viaduct, London, EC1A 2BN",Company,Green Finance Institute Ltd,,11963728,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,"William Haughey - £3,890.00",,18/04/2024,23/04/2024,,Category 2,4998,Michael Shanks,,,,,,,,,,,,,,,,01/04/2024,InKind,Provision of second-hand furniture for constituency office,3890,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/04/2024,,TRUE,William Haughey,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,"Frances Kneller - £2,000.00",,19/04/2024,23/04/2024,,Category 2,4918,Sarah Green,,,,,,,,,,,,,,,,,Cash,for my re-election campaign,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Frances Kneller,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,"Robert Armour - £2,500.00",,16/04/2024,23/04/2024,,Category 2,4634,Christine Jardine,,,,,,,,,,,,,,,,,Cash,"to be spent of promoting me, the MSP and councillors in Edinburgh West in leaflets etc",2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Robert Armour,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,"Durham Group Estates - £5,000.00",,22/04/2024,23/04/2024,,Category 2,4776,Munira Wilson,,,,,,,,,,,,,,,,,Cash,for my re-election campaign,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Durham Group Estates,"Portland House, Belmont Business Park, Durham DH1 1TW",Company,Durham Group Estates,,4940414,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,"John Aldridge - £7,000.00",,16/04/2024,23/04/2024,,Category 2,4634,Christine Jardine,,,,,,,,,,,,,,,,,Cash,"to  be spent on promotion of me, the Liberal Democrat MSP and LibDem councillors in Edinburgh West",7000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,John Aldridge,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,"Anne & Richard Canham - £3,500.00",,19/04/2024,23/04/2024,,Category 2,4918,Sarah Green,,,,,,,,,,,,,,,,,InKind,Prize for a fundraising auction,3500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Anne & Richard Canham,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,"Labour Together - £10,000.00",,17/04/2024,19/04/2024,,Category 2,4998,Michael Shanks,,,,,,,,,,,,,,,,04/04/2024,Cash,,10000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),04/04/2024,,TRUE,Labour Together,"Langley House Park Road, East Finchley, London, N2 8EY",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,"Yan Huo - £20,000.00",,16/04/2024,19/04/2024,,Category 2,4484,Alan Mak,,,,,,,,,,,,,,,,16/04/2024,Cash,,20000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),16/04/2024,,TRUE,Yan Huo,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,"National Union of Journalists (NUJ) - £18,672.00",,17/04/2024,19/04/2024,,Category 2,3973,Grahame Morris,,,,,,,,,,,,,,,,01/04/2024,InKind,"the administration and coordination of the NUJ Parliamentary Group of which I am the Co-Chair, provided by Solidarity Consulting Ltd between 1 April 2024 and 31 March 2025 (value is estimated)",18672,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/04/2024,31/03/2025,TRUE,National Union of Journalists (NUJ),"72 Acton Street, London WC1X 9NB",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,"Ahmud Saleem Eamon Furreed - £4,000.00",,18/04/2024,19/04/2024,,Category 2,4501,Gerald Jones,,,,,,,,,,,,,,,,,Cash,to Support the Labour Party General Election Campaign in Merthyr Tydfil & Aberdare,4000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Ahmud Saleem Eamon Furreed,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,"Andrew Law - £5,000.00",,16/04/2024,19/04/2024,,Category 2,4484,Alan Mak,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Andrew Law,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,"Bute Energy - £3,000.00",,17/04/2024,19/04/2024,,Category 2,4632,Anna McMorrin,,,,,,,,,,,,,,,,29/02/2024,Cash,,3000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),29/02/2024,,TRUE,Bute Energy,"Hodge House, Guildhall Place, Cardiff, CF10 1DY",Company,Bute Energy,,12474011,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,"J C Bamford Excavators Ltd - £10,000.00",,17/04/2024,19/04/2024,,Category 2,4110,Dame Karen Bradley,,,,,,,,,,,,,,,,,Cash,for my fighting fund,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,J C Bamford Excavators Ltd,"Rochester, Staffordshire, ST14 5JP",Company,J C Bamford Excavators Ltd,,561597,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,"Ruth Driscoll - £15,000.00",,17/04/2024,19/04/2024,,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,15/04/2024,Cash,towards staffing costs in my office,15000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),17/04/2024,,TRUE,Ruth Driscoll,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,"Labour Together Limited - £10,000.00",,18/04/2024,19/04/2024,,Category 2,4943,Simon Lightwood,,,,,,,,,,,,,,,,,Cash,as support for election campaign efforts,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together Limited,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,"Kevin Craig - £13,000.00",,17/04/2024,19/04/2024,01/08/2024,Category 2,4504,Wes Streeting,,,,,,,,,,,,,,,,16/04/2024,Cash,towards staffing costs in my office. This donation was returned to the donor,13000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),17/04/2024,,TRUE,Kevin Craig,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,"Sudhir Choudhrie - £25,000.00",,16/04/2024,19/04/2024,,Category 2,188,Ed Davey,,,,,,,,,,,,,,,,22/03/2024,Cash,"This donation is for the sole purpose of providing additional personal care support to my young son, who has an undiagnosed neurological disorder resulting in severe physical and learning disabilities.",25000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),22/03/2024,31/10/2024,TRUE,Sudhir Choudhrie,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,"Labour Together - £40,440.67",,17/04/2024,18/04/2024,,Category 2,206,Mr David Lammy,,,,,,,,,,,,,,,,01/04/2024,InKind,The provision of research and writing services,40440.67,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/04/2024,01/11/2024,TRUE,Labour Together,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,"Faith in Public Ltd - £30,744.51",,16/04/2024,16/04/2024,,Category 2,1591,Tim Farron,,,,,,,,,,,,,,,,01/04/2024,InKind,The services of two policy advisers for a total of 30 hours a week between 1 April 2024 and 31 March 2025,30744.51,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/04/2024,31/03/2025,TRUE,Faith in Public Ltd,"10 Queen Street Place, London EC4R 1BE",Company,Faith in Public Ltd,,11134849,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,"The United & Cecil Club - £3,500.00",,15/04/2024,15/04/2024,,Category 2,4362,Edward Argar,,,,,,,,,,,,,,,,,Cash,"to my Association (Melton & Syston Conservative Association) Fighting Fund, for the purpose of supporting my campaign for re-election as an MP.",3500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,The United & Cecil Club,"97 Mill Hill Road, London W3 8JF",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,"Public Digital - £33,280.00",,12/04/2024,15/04/2024,,Category 2,4505,Peter Kyle,,,,,,,,,,,,,,,,09/04/2024,InKind,"Secondee sent to work four days per week on policy relating to my Shadow Science, Innovation and Technology brief",33280,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),09/04/2024,09/07/2024,TRUE,Public Digital,"9 Perseverance Works, Kingsland Road, London E2 8DD",Company,Public Digital,,9819399,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,"Refugee, Asylum & Migration Policy Project (RAMP) - £18,720.00",,15/04/2024,15/04/2024,,Category 2,1591,Tim Farron,,,,,,,,,,,,,,,,01/04/2024,InKind,The services of a policy adviser for two days per week,18720,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/04/2024,31/12/2024,TRUE,"Refugee, Asylum & Migration Policy Project (RAMP)","The Courtyard, High Street, Ascot SL5 7HP",Company,"Refugee, Asylum & Migration Policy Project (RAMP)",,12373468,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,"Andrew Miller - £3,058.78",,12/03/2024,15/04/2024,12/04/2024,Category 2,3957,Martin Vickers,,,,,,,,,,,,,,,,13/02/2024,Cash,to my election fund,3058.78,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),13/02/2024,,TRUE,Andrew Miller,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,"OPD GROUP Ltd - £13,500.00",,15/04/2024,15/04/2024,,Category 2,4243,Dan Jarvis,,,,,,,,,,,,,,,,12/04/2024,Cash,,13500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),12/04/2024,,TRUE,OPD GROUP Ltd,"Grenville House, 4 Grenville Avenue, Broxbourne EN10 7DH",Company,OPD GROUP Ltd,,3201382,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,"Labour Together - £5,000.00",,15/04/2024,15/04/2024,,Category 2,4645,Emma Hardy,,,,,,,,,,,,,,,,02/04/2024,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),02/04/2024,,TRUE,Labour Together,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,"Labour Together - £14,718.88",,15/04/2024,15/04/2024,,Category 2,4031,Rachel Reeves,,,,,,,,,,,,,,,,01/04/2024,InKind,The provision of research and writing services between 1 April and 31 July 2024,14718.88,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),01/04/2024,31/07/2024,TRUE,Labour Together,"Langley House Park Road, East Finchley, London N2 8EY",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,"Waheed Alli - £8,250.00",,15/04/2024,15/04/2024,,Category 2,4356,Angela Rayner,,,,,,,,,,,,,,,,21/03/2024,Cash,to support me in my capacity as Deputy Leader of the Labour Party,8250,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),21/03/2024,,TRUE,Waheed Alli,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,"Dominic Christian - £10,000.00",,15/04/2024,15/04/2024,,Category 2,4776,Munira Wilson,,,,,,,,,,,,,,,,,Cash,received by my local party for my re-election campaign,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Dominic Christian,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,"Gary Lubner - £7,500.00",,09/04/2024,15/04/2024,,Category 2,4993,Keir Mather,,,,,,,,,,,,,,,,,Cash,for campaign funds,7500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Gary Lubner,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,"Labour Together - £10,000.00",,10/04/2024,14/04/2024,,Category 2,4923,Kim Leadbeater,,,,,,,,,,,,,,,,03/04/2024,Cash,,10000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),03/04/2024,,TRUE,Labour Together,"21-24 Millbank, Millbank Tower,
London SW1P 4QP",Company,Labour Together,,9630980,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,"Flowidea Ltd - £10,000.00",,12/04/2024,14/04/2024,,Category 2,4095,Steve Barclay,,,,,,,,,,,,,,,,26/03/2024,Cash,,10000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),26/03/2024,,TRUE,Flowidea Ltd,"Arbuthnot House, 7 Wilson Street, London EC2M 2SN",Company,Flowidea Ltd,,2463564,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
